Direction,Year,Date,Weekday,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Exports,2015,23/01/2015,Friday,China,All,All,$,33000000,420000000
Exports,2015,24/01/2015,Saturday,China,All,All,$,17000000,437000000
Exports,2015,25/01/2015,Sunday,China,All,All,$,14000000,451000000
Exports,2015,26/01/2015,Monday,China,All,All,$,25000000,476000000
Exports,2015,27/01/2015,Tuesday,China,All,All,$,10000000,486000000
Exports,2015,28/01/2015,Wednesday,China,All,All,$,19000000,504000000
Exports,2015,29/01/2015,Thursday,China,All,All,$,23000000,527000000
Exports,2015,30/01/2015,Friday,China,All,All,$,29000000,557000000
Exports,2015,31/01/2015,Saturday,China,All,All,$,33000000,589000000
Exports,2015,01/02/2015,Sunday,China,All,All,$,16000000,605000000
Exports,2015,02/02/2015,Monday,China,All,All,$,29000000,634000000
Exports,2015,03/02/2015,Tuesday,China,All,All,$,14000000,648000000
Exports,2015,04/02/2015,Wednesday,China,All,All,$,17000000,665000000
Exports,2015,05/02/2015,Thursday,China,All,All,$,20000000,685000000
Exports,2015,06/02/2015,Friday,China,All,All,$,27000000,712000000
Exports,2015,07/02/2015,Saturday,China,All,All,$,33000000,745000000
Exports,2015,08/02/2015,Sunday,China,All,All,$,15000000,760000000
Exports,2015,09/02/2015,Monday,China,All,All,$,31000000,791000000
Exports,2015,10/02/2015,Tuesday,China,All,All,$,12000000,803000000
Exports,2015,11/02/2015,Wednesday,China,All,All,$,10000000,813000000
Exports,2015,12/02/2015,Thursday,China,All,All,$,28000000,841000000
Exports,2015,13/02/2015,Friday,China,All,All,$,32000000,874000000
Exports,2015,14/02/2015,Saturday,China,All,All,$,23000000,897000000
Exports,2015,15/02/2015,Sunday,China,All,All,$,33000000,929000000
Exports,2015,16/02/2015,Monday,China,All,All,$,42000000,971000000
Exports,2015,17/02/2015,Tuesday,China,All,All,$,32000000,1003000000
Exports,2015,18/02/2015,Wednesday,China,All,All,$,15000000,1017000000
Exports,2015,19/02/2015,Thursday,China,All,All,$,45000000,1062000000
Exports,2015,20/02/2015,Friday,China,All,All,$,29000000,1092000000
Exports,2015,21/02/2015,Saturday,China,All,All,$,32000000,1124000000
Exports,2015,22/02/2015,Sunday,China,All,All,$,25000000,1149000000
Exports,2015,23/02/2015,Monday,China,All,All,$,41000000,1190000000
Exports,2015,24/02/2015,Tuesday,China,All,All,$,25000000,1215000000
Exports,2015,25/02/2015,Wednesday,China,All,All,$,15000000,1230000000
Exports,2015,26/02/2015,Thursday,China,All,All,$,33000000,1263000000
Exports,2015,27/02/2015,Friday,China,All,All,$,42000000,1305000000
Exports,2015,28/02/2015,Saturday,China,All,All,$,23000000,1329000000
Exports,2015,01/03/2015,Sunday,China,All,All,$,41000000,1370000000
Exports,2015,02/03/2015,Monday,China,All,All,$,30000000,1399000000
Exports,2015,03/03/2015,Tuesday,China,All,All,$,21000000,1420000000
Exports,2015,04/03/2015,Wednesday,China,All,All,$,15000000,1435000000
Exports,2015,05/03/2015,Thursday,China,All,All,$,28000000,1464000000
Exports,2015,06/03/2015,Friday,China,All,All,$,37000000,1501000000
Exports,2015,07/03/2015,Saturday,China,All,All,$,21000000,1522000000
Exports,2015,08/03/2015,Sunday,China,All,All,$,16000000,1538000000
Exports,2015,09/03/2015,Monday,China,All,All,$,32000000,1571000000
Exports,2015,10/03/2015,Tuesday,China,All,All,$,19000000,1589000000
Exports,2015,11/03/2015,Wednesday,China,All,All,$,13000000,1602000000
Exports,2015,12/03/2015,Thursday,China,All,All,$,37000000,1639000000
Exports,2015,13/03/2015,Friday,China,All,All,$,32000000,1671000000
Exports,2015,14/03/2015,Saturday,China,All,All,$,10000000,1681000000
Exports,2015,15/03/2015,Sunday,China,All,All,$,21000000,1702000000
Exports,2015,16/03/2015,Monday,China,All,All,$,39000000,1741000000
Exports,2015,17/03/2015,Tuesday,China,All,All,$,17000000,1757000000
Exports,2015,18/03/2015,Wednesday,China,All,All,$,12000000,1769000000
Exports,2015,19/03/2015,Thursday,China,All,All,$,20000000,1789000000
Exports,2015,20/03/2015,Friday,China,All,All,$,33000000,1822000000
Exports,2015,21/03/2015,Saturday,China,All,All,$,37000000,1859000000
Exports,2015,22/03/2015,Sunday,China,All,All,$,31000000,1890000000
Exports,2015,23/03/2015,Monday,China,All,All,$,44000000,1934000000
Exports,2015,24/03/2015,Tuesday,China,All,All,$,13000000,1947000000
Exports,2015,25/03/2015,Wednesday,China,All,All,$,9000000,1957000000
Exports,2015,26/03/2015,Thursday,China,All,All,$,33000000,1990000000
Exports,2015,27/03/2015,Friday,China,All,All,$,25000000,2015000000
Exports,2015,28/03/2015,Saturday,China,All,All,$,21000000,2036000000
Exports,2015,29/03/2015,Sunday,China,All,All,$,23000000,2059000000
Exports,2015,30/03/2015,Monday,China,All,All,$,29000000,2088000000
Exports,2015,31/03/2015,Tuesday,China,All,All,$,19000000,2107000000
Exports,2015,01/04/2015,Wednesday,China,All,All,$,19000000,2126000000
Exports,2015,02/04/2015,Thursday,China,All,All,$,20000000,2146000000
Exports,2015,03/04/2015,Friday,China,All,All,$,38000000,2184000000
Exports,2015,04/04/2015,Saturday,China,All,All,$,23000000,2207000000
Exports,2015,05/04/2015,Sunday,China,All,All,$,24000000,2230000000
Exports,2015,06/04/2015,Monday,China,All,All,$,27000000,2258000000
Exports,2015,07/04/2015,Tuesday,China,All,All,$,15000000,2272000000
Exports,2015,08/04/2015,Wednesday,China,All,All,$,15000000,2288000000
Exports,2015,09/04/2015,Thursday,China,All,All,$,22000000,2310000000
Exports,2015,10/04/2015,Friday,China,All,All,$,27000000,2337000000
Exports,2015,11/04/2015,Saturday,China,All,All,$,22000000,2358000000
Exports,2015,12/04/2015,Sunday,China,All,All,$,19000000,2377000000
Exports,2015,13/04/2015,Monday,China,All,All,$,47000000,2424000000
Exports,2015,14/04/2015,Tuesday,China,All,All,$,19000000,2442000000
Exports,2015,15/04/2015,Wednesday,China,All,All,$,11000000,2453000000
Exports,2015,16/04/2015,Thursday,China,All,All,$,34000000,2487000000
Exports,2015,17/04/2015,Friday,China,All,All,$,31000000,2518000000
Exports,2015,18/04/2015,Saturday,China,All,All,$,14000000,2532000000
Exports,2015,19/04/2015,Sunday,China,All,All,$,41000000,2573000000
Exports,2015,20/04/2015,Monday,China,All,All,$,24000000,2597000000
Exports,2015,21/04/2015,Tuesday,China,All,All,$,10000000,2607000000
Exports,2015,22/04/2015,Wednesday,China,All,All,$,20000000,2627000000
Exports,2015,23/04/2015,Thursday,China,All,All,$,19000000,2646000000
Exports,2015,24/04/2015,Friday,China,All,All,$,45000000,2692000000
Exports,2015,25/04/2015,Saturday,China,All,All,$,28000000,2720000000
Exports,2015,26/04/2015,Sunday,China,All,All,$,25000000,2745000000
Exports,2015,27/04/2015,Monday,China,All,All,$,36000000,2780000000
Exports,2015,28/04/2015,Tuesday,China,All,All,$,15000000,2795000000
Exports,2015,29/04/2015,Wednesday,China,All,All,$,18000000,2813000000
Exports,2015,30/04/2015,Thursday,China,All,All,$,25000000,2839000000
Exports,2015,01/05/2015,Friday,China,All,All,$,21000000,2860000000
Exports,2015,02/05/2015,Saturday,China,All,All,$,17000000,2877000000
Exports,2015,03/05/2015,Sunday,China,All,All,$,27000000,2904000000
Exports,2015,04/05/2015,Monday,China,All,All,$,30000000,2933000000
Exports,2015,05/05/2015,Tuesday,China,All,All,$,11000000,2944000000
Exports,2015,06/05/2015,Wednesday,China,All,All,$,10000000,2954000000
Exports,2015,07/05/2015,Thursday,China,All,All,$,16000000,2969000000
Exports,2015,08/05/2015,Friday,China,All,All,$,37000000,3007000000
Exports,2015,09/05/2015,Saturday,China,All,All,$,15000000,3022000000
Exports,2015,10/05/2015,Sunday,China,All,All,$,20000000,3042000000
Exports,2015,11/05/2015,Monday,China,All,All,$,25000000,3067000000
Exports,2015,12/05/2015,Tuesday,China,All,All,$,9000000,3075000000
Exports,2015,13/05/2015,Wednesday,China,All,All,$,15000000,3090000000
Exports,2015,14/05/2015,Thursday,China,All,All,$,22000000,3112000000
Exports,2015,15/05/2015,Friday,China,All,All,$,32000000,3144000000
Exports,2015,16/05/2015,Saturday,China,All,All,$,30000000,3174000000
Exports,2015,17/05/2015,Sunday,China,All,All,$,18000000,3192000000
Exports,2015,18/05/2015,Monday,China,All,All,$,23000000,3215000000
Exports,2015,19/05/2015,Tuesday,China,All,All,$,10000000,3226000000
Exports,2015,20/05/2015,Wednesday,China,All,All,$,12000000,3238000000
Exports,2015,21/05/2015,Thursday,China,All,All,$,24000000,3261000000
Exports,2015,22/05/2015,Friday,China,All,All,$,38000000,3299000000
Exports,2015,23/05/2015,Saturday,China,All,All,$,13000000,3312000000
Exports,2015,24/05/2015,Sunday,China,All,All,$,18000000,3330000000
Exports,2015,25/05/2015,Monday,China,All,All,$,25000000,3355000000
Exports,2015,26/05/2015,Tuesday,China,All,All,$,14000000,3369000000
Exports,2015,27/05/2015,Wednesday,China,All,All,$,16000000,3385000000
Exports,2015,28/05/2015,Thursday,China,All,All,$,28000000,3413000000
Exports,2015,29/05/2015,Friday,China,All,All,$,44000000,3457000000
Exports,2015,30/05/2015,Saturday,China,All,All,$,27000000,3484000000
Exports,2015,31/05/2015,Sunday,China,All,All,$,15000000,3499000000
Exports,2015,01/06/2015,Monday,China,All,All,$,24000000,3523000000
Exports,2015,02/06/2015,Tuesday,China,All,All,$,31000000,3554000000
Exports,2015,03/06/2015,Wednesday,China,All,All,$,7000000,3561000000
Exports,2015,04/06/2015,Thursday,China,All,All,$,20000000,3581000000
Exports,2015,05/06/2015,Friday,China,All,All,$,41000000,3622000000
Exports,2015,06/06/2015,Saturday,China,All,All,$,15000000,3637000000
Exports,2015,07/06/2015,Sunday,China,All,All,$,26000000,3663000000
Exports,2015,08/06/2015,Monday,China,All,All,$,32000000,3695000000
Exports,2015,09/06/2015,Tuesday,China,All,All,$,10000000,3705000000
Exports,2015,10/06/2015,Wednesday,China,All,All,$,8000000,3713000000
Exports,2015,11/06/2015,Thursday,China,All,All,$,39000000,3752000000
Exports,2015,12/06/2015,Friday,China,All,All,$,32000000,3784000000
Exports,2015,13/06/2015,Saturday,China,All,All,$,18000000,3802000000
Exports,2015,14/06/2015,Sunday,China,All,All,$,20000000,3822000000
Exports,2015,15/06/2015,Monday,China,All,All,$,41000000,3862000000
Exports,2015,16/06/2015,Tuesday,China,All,All,$,15000000,3878000000
Exports,2015,17/06/2015,Wednesday,China,All,All,$,26000000,3904000000
Exports,2015,18/06/2015,Thursday,China,All,All,$,21000000,3925000000
Exports,2015,19/06/2015,Friday,China,All,All,$,34000000,3959000000
Exports,2015,20/06/2015,Saturday,China,All,All,$,18000000,3977000000
Exports,2015,21/06/2015,Sunday,China,All,All,$,26000000,4003000000
Exports,2015,22/06/2015,Monday,China,All,All,$,30000000,4033000000
Exports,2015,23/06/2015,Tuesday,China,All,All,$,13000000,4046000000
Exports,2015,24/06/2015,Wednesday,China,All,All,$,18000000,4064000000
Exports,2015,25/06/2015,Thursday,China,All,All,$,30000000,4094000000
Exports,2015,26/06/2015,Friday,China,All,All,$,31000000,4125000000
Exports,2015,27/06/2015,Saturday,China,All,All,$,16000000,4141000000
Exports,2015,28/06/2015,Sunday,China,All,All,$,7000000,4148000000
Exports,2015,29/06/2015,Monday,China,All,All,$,31000000,4179000000
Exports,2015,30/06/2015,Tuesday,China,All,All,$,18000000,4197000000
Exports,2015,01/07/2015,Wednesday,China,All,All,$,10000000,4207000000
Exports,2015,02/07/2015,Thursday,China,All,All,$,13000000,4220000000
Exports,2015,03/07/2015,Friday,China,All,All,$,37000000,4257000000
Exports,2015,04/07/2015,Saturday,China,All,All,$,16000000,4273000000
Exports,2015,05/07/2015,Sunday,China,All,All,$,18000000,4291000000
Exports,2015,06/07/2015,Monday,China,All,All,$,40000000,4331000000
Exports,2015,07/07/2015,Tuesday,China,All,All,$,10000000,4340000000
Exports,2015,08/07/2015,Wednesday,China,All,All,$,4000000,4345000000
Exports,2015,09/07/2015,Thursday,China,All,All,$,19000000,4363000000
Exports,2015,10/07/2015,Friday,China,All,All,$,56000000,4419000000
Exports,2015,11/07/2015,Saturday,China,All,All,$,34000000,4453000000
Exports,2015,12/07/2015,Sunday,China,All,All,$,18000000,4471000000
Exports,2015,13/07/2015,Monday,China,All,All,$,32000000,4503000000
Exports,2015,14/07/2015,Tuesday,China,All,All,$,9000000,4511000000
Exports,2015,15/07/2015,Wednesday,China,All,All,$,8000000,4519000000
Exports,2015,16/07/2015,Thursday,China,All,All,$,12000000,4531000000
Exports,2015,17/07/2015,Friday,China,All,All,$,41000000,4572000000
Exports,2015,18/07/2015,Saturday,China,All,All,$,17000000,4589000000
Exports,2015,19/07/2015,Sunday,China,All,All,$,12000000,4601000000
Exports,2015,20/07/2015,Monday,China,All,All,$,46000000,4647000000
Exports,2015,21/07/2015,Tuesday,China,All,All,$,8000000,4655000000
Exports,2015,22/07/2015,Wednesday,China,All,All,$,13000000,4668000000
Exports,2015,23/07/2015,Thursday,China,All,All,$,14000000,4682000000
Exports,2015,24/07/2015,Friday,China,All,All,$,38000000,4721000000
Exports,2015,25/07/2015,Saturday,China,All,All,$,14000000,4734000000
Exports,2015,26/07/2015,Sunday,China,All,All,$,8000000,4742000000
Exports,2015,27/07/2015,Monday,China,All,All,$,39000000,4782000000
Exports,2015,28/07/2015,Tuesday,China,All,All,$,29000000,4810000000
Exports,2015,29/07/2015,Wednesday,China,All,All,$,13000000,4824000000
Exports,2015,30/07/2015,Thursday,China,All,All,$,27000000,4851000000
Exports,2015,31/07/2015,Friday,China,All,All,$,42000000,4892000000
Exports,2015,01/08/2015,Saturday,China,All,All,$,11000000,4903000000
Exports,2015,02/08/2015,Sunday,China,All,All,$,15000000,4919000000
Exports,2015,03/08/2015,Monday,China,All,All,$,44000000,4963000000
Exports,2015,04/08/2015,Tuesday,China,All,All,$,9000000,4971000000
Exports,2015,05/08/2015,Wednesday,China,All,All,$,11000000,4982000000
Exports,2015,06/08/2015,Thursday,China,All,All,$,18000000,5000000000
Exports,2015,07/08/2015,Friday,China,All,All,$,32000000,5032000000
Exports,2015,08/08/2015,Saturday,China,All,All,$,9000000,5041000000
Exports,2015,09/08/2015,Sunday,China,All,All,$,15000000,5056000000
Exports,2015,10/08/2015,Monday,China,All,All,$,25000000,5081000000
Exports,2015,11/08/2015,Tuesday,China,All,All,$,4000000,5085000000
Exports,2015,12/08/2015,Wednesday,China,All,All,$,13000000,5098000000
Exports,2015,13/08/2015,Thursday,China,All,All,$,15000000,5114000000
Exports,2015,14/08/2015,Friday,China,All,All,$,37000000,5150000000
Exports,2015,15/08/2015,Saturday,China,All,All,$,22000000,5172000000
Exports,2015,16/08/2015,Sunday,China,All,All,$,15000000,5186000000
Exports,2015,17/08/2015,Monday,China,All,All,$,39000000,5225000000
Exports,2015,18/08/2015,Tuesday,China,All,All,$,13000000,5238000000
Exports,2015,19/08/2015,Wednesday,China,All,All,$,9000000,5247000000
Exports,2015,20/08/2015,Thursday,China,All,All,$,17000000,5263000000
Exports,2015,21/08/2015,Friday,China,All,All,$,42000000,5305000000
Exports,2015,22/08/2015,Saturday,China,All,All,$,14000000,5319000000
Exports,2015,23/08/2015,Sunday,China,All,All,$,26000000,5345000000
Exports,2015,24/08/2015,Monday,China,All,All,$,31000000,5376000000
Exports,2015,25/08/2015,Tuesday,China,All,All,$,7000000,5383000000
Exports,2015,26/08/2015,Wednesday,China,All,All,$,6000000,5389000000
Exports,2015,27/08/2015,Thursday,China,All,All,$,21000000,5410000000
Exports,2015,28/08/2015,Friday,China,All,All,$,37000000,5447000000
Exports,2015,29/08/2015,Saturday,China,All,All,$,16000000,5463000000
Exports,2015,30/08/2015,Sunday,China,All,All,$,27000000,5490000000
Exports,2015,31/08/2015,Monday,China,All,All,$,24000000,5513000000
Exports,2015,01/09/2015,Tuesday,China,All,All,$,11000000,5524000000
Exports,2015,02/09/2015,Wednesday,China,All,All,$,4000000,5528000000
Exports,2015,03/09/2015,Thursday,China,All,All,$,7000000,5535000000
Exports,2015,04/09/2015,Friday,China,All,All,$,25000000,5559000000
Exports,2015,05/09/2015,Saturday,China,All,All,$,12000000,5572000000
Exports,2015,06/09/2015,Sunday,China,All,All,$,12000000,5583000000
Exports,2015,07/09/2015,Monday,China,All,All,$,17000000,5600000000
Exports,2015,08/09/2015,Tuesday,China,All,All,$,11000000,5611000000
Exports,2015,09/09/2015,Wednesday,China,All,All,$,5000000,5616000000
Exports,2015,10/09/2015,Thursday,China,All,All,$,23000000,5639000000
Exports,2015,11/09/2015,Friday,China,All,All,$,30000000,5669000000
Exports,2015,12/09/2015,Saturday,China,All,All,$,39000000,5707000000
Exports,2015,13/09/2015,Sunday,China,All,All,$,10000000,5717000000
Exports,2015,14/09/2015,Monday,China,All,All,$,27000000,5744000000
Exports,2015,15/09/2015,Tuesday,China,All,All,$,13000000,5756000000
Exports,2015,16/09/2015,Wednesday,China,All,All,$,11000000,5767000000
Exports,2015,17/09/2015,Thursday,China,All,All,$,16000000,5783000000
Exports,2015,18/09/2015,Friday,China,All,All,$,29000000,5812000000
Exports,2015,19/09/2015,Saturday,China,All,All,$,18000000,5830000000
Exports,2015,20/09/2015,Sunday,China,All,All,$,11000000,5841000000
Exports,2015,21/09/2015,Monday,China,All,All,$,40000000,5882000000
Exports,2015,22/09/2015,Tuesday,China,All,All,$,14000000,5896000000
Exports,2015,23/09/2015,Wednesday,China,All,All,$,12000000,5907000000
Exports,2015,24/09/2015,Thursday,China,All,All,$,27000000,5934000000
Exports,2015,25/09/2015,Friday,China,All,All,$,34000000,5969000000
Exports,2015,26/09/2015,Saturday,China,All,All,$,37000000,6006000000
Exports,2015,27/09/2015,Sunday,China,All,All,$,24000000,6030000000
Exports,2015,28/09/2015,Monday,China,All,All,$,37000000,6067000000
Exports,2015,29/09/2015,Tuesday,China,All,All,$,10000000,6077000000
Exports,2015,30/09/2015,Wednesday,China,All,All,$,8000000,6085000000
Exports,2015,01/10/2015,Thursday,China,All,All,$,19000000,6103000000
Exports,2015,02/10/2015,Friday,China,All,All,$,33000000,6137000000
Exports,2015,03/10/2015,Saturday,China,All,All,$,17000000,6153000000
Exports,2015,04/10/2015,Sunday,China,All,All,$,16000000,6169000000
Exports,2015,05/10/2015,Monday,China,All,All,$,28000000,6197000000
Exports,2015,06/10/2015,Tuesday,China,All,All,$,18000000,6216000000
Exports,2015,07/10/2015,Wednesday,China,All,All,$,13000000,6228000000
Exports,2015,08/10/2015,Thursday,China,All,All,$,16000000,6245000000
Exports,2015,09/10/2015,Friday,China,All,All,$,28000000,6273000000
Exports,2015,10/10/2015,Saturday,China,All,All,$,26000000,6298000000
Exports,2015,11/10/2015,Sunday,China,All,All,$,12000000,6311000000
Exports,2015,12/10/2015,Monday,China,All,All,$,34000000,6345000000
Exports,2015,13/10/2015,Tuesday,China,All,All,$,9000000,6354000000
Exports,2015,14/10/2015,Wednesday,China,All,All,$,10000000,6364000000
Exports,2015,15/10/2015,Thursday,China,All,All,$,15000000,6379000000
Exports,2015,16/10/2015,Friday,China,All,All,$,30000000,6409000000
